ORIGINAL_SESSIONS,ORIGINAL_TLV,sessions,tlv,count,a_bike,a_casual,a_dance,a_golf,a_hiking,a_on_the_move,a_onthemove,a_running,a_studio,a_swim,a_tennis,a_trail_running,a_training,a_travel,a_yoga,c_5_year_basic,c_abc,c_align,c_all_yours,c_allyours,c_always_in_motion,c_alwaysinmotion,c_at_ease,c_atease,c_base_pace,c_basepace,c_blissfeel,c_bowline,c_built_to_move,c_chargefeel,c_city_sweat,c_citysweat,c_cityverse,c_commission,c_cool_racerback,c_dance_studio,c_dancestudio,c_define,c_drysense,c_ebb_to_street,c_ebbtostreet,c_energy,c_engineered_warmth,c_enlite,c_everywhere,c_fast&free,c_fast_&_free,c_free_to_be,c_fundamental,c_groove,c_hold_tight,c_hotty_hot,c_hottyhot,c_instill,c_invigorate,c_license_to_train,c_licensetotrain,c_like_a_cloud,c_likeacloud,c_loungeful,c_love,c_lululemon_lab,c_metal_vent_tech,c_metalventtech,c_pace_breaker,c_perfectly_oversized,c_perfectlyoversized,c_power_pivot,c_power_thru,c_ready_to_rulu,c_restfeel,c_scuba,c_sculpt,c_soft_jersey,c_speed_up,c_speedup,c_steady_state,c_strongfeel,c_surge,c_swift_speed,c_swiftly,c_swiftspeed,c_t.h.e.,c_wunder_puff,c_wunder_train,c_wunder_under,c_wundermost,c_wundertrain,c_wunderunder,c_zeroed_in,cat_accessories,cat_all_bras,cat_allbras,cat_bags,cat_bestsellers,cat_bodysuits,cat_bouteilles_d^eau,cat_button_down_shirts,cat_camisoles,cat_can,cat_capris,cat_chaussettes,cat_coats&jackets,cat_coats_&_jackets,cat_commerceroot,cat_dresses,cat_early_access,cat_equipment,cat_femmes,cat_gift_ideas,cat_giftideas,cat_gloves_&_mittens,cat_hair_accessories,cat_hats,cat_hauts,cat_hauts_à_capuchon_et_chandails,cat_hommes,cat_hoodies&sweatshirts,cat_hoodies_&_sweatshirts,cat_joggers,cat_jumpsuits_&_rompers,cat_jupes,cat_lab_shop,cat_leggings,cat_long_sleeve_shirts,cat_loungewear,cat_manches_courtes,cat_manteaux,cat_manteaux_+_vestes,cat_matching_sets,cat_nos_succès,cat_nouveautés,cat_pantalons,cat_pantalons_d^entraînement,cat_pantalons_de_jogging,cat_pants,cat_polo_shirts,cat_sacs,cat_scarves_&_wraps,cat_shirts,cat_shoes,cat_shop_outfits,cat_short_sleeve_shirts,cat_shorts,cat_shortsleeveshirts,cat_skirts,cat_socks,cat_sous-vêtements,cat_soutiens-gorge_sport,cat_special_edition,cat_sports_bras,cat_sweaters,cat_sweatpants,cat_swim_trunks,cat_swimsuits,cat_t-shirts,cat_tank_tops,cat_tanktops,cat_team_canada_,cat_tights,cat_tricots,cat_trousers,cat_underwear,cat_usa,cat_vêtements_de_détente,cat_water_bottles,cat_we_made_too_much,cat_wemadetoomuch,cat_what^s_new,cat_what^snew,cat_women^s_0-14,cat_yoga_mats,cat_yogaaccessories,clr_black,clr_black_&_white,clr_black_&_white_,clr_blanc,clr_blue,clr_brown,clr_burgundy,clr_camo,clr_gold,clr_green,clr_grey,clr_khaki,clr_metallic,clr_navy,clr_neon,clr_neutral,clr_noir,clr_olive,clr_orange,clr_pastel,clr_pink,clr_printed,clr_purple,clr_red,clr_rose,clr_striped,clr_tie_dye,clr_white,clr_yellow,g_all,g_men,g_women,gift_all
344,1875,0.085922,0.004737,0.012755,0,0,0,0,0,0.018223,0,0,0,0,0,0,0,0,0,0,0.039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009346,0,0,0,0,0,0,0,0.108434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013393,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033113,0,0,0,0,0.00641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017341,0.007519,0.018692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038217,0,0.010363,0.007673,0.006816,0
47,0,0.011523,0.001948,0.004252,0,0,0,0,0,0.005695,0,0,0,0,0,0,0,0,0.001883,0,0.026144,0.001637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478,0,0,0,0,0.004334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031847,0,0,0.012788,0.000974,0
3124,1504,0.782315,0.004185,0.056973,0,0,0,0,0,0.056948,0,0.035047,0,0,0,0,0.004425,0,0.003766,0,0,0.00982,0.092308,0,0,0,0.007874,0,0,0,0,0,0,0,0,0,0,0,0,0.006579,0,0,0,0,0,0,0,0,0.02649,0,0,0,0,0,0,0.054054,0,0,0,0.113636,0,0,0,0.012987,0,0,0,0,0,0.012195,0,0,0,0,0,0.020704,0.007194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0,0.086538,0,0,0,0,0,0.057143,0,0,0,0.088,0,0,0,0,0,0.006623,0,0,0,0.024876,0,0,0,0.231579,0,0,0,0,0,0,0,0,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010834,0,0.004464,0,0,0,0,0.009852,0,0,0,0.012012,0,0,0,0,0,0.030075,0,0,0,0.020979,0,0,0,0,0,0,0,0,0,0,0,0,0.038217,0,0.013817,0.002558,0.057449,0
628,594,0.157064,0.002832,0.021259,0,0,0,0,0,0.006834,0,0,0,0,0,0,0.017699,0,0.030132,0,0,0.026187,0,0,0,0,0,0,0.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714,0,0,0,0,0,0.004464,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015168,0,0.006696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009524,0,0,0,0,0,0,0.146497,0,0.015544,0,0.016553,0
2540,878,0.636022,0.003254,0.02381,0,0,0,0,0,0.025057,0,0,0,0,0,0,0.004425,0,0.011299,0,0,0.036007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004141,0,0,0,0,0,0,0,0,0,0,0,0.010714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005571,0,0,0,0,0,0,0,0,0,0.105263,0,0,0,0,0.022857,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,0.013245,0,0,0,0,0,0,0,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006501,0,0,0,0,0,0,0.013136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181,0,0.025316,0
47,555,0.011523,0.002774,0.002551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007533,0,0,0.006547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003895,0
2818,330,0.705661,0.002439,0.028061,0,0,0,0,0,0.027335,0,0,0,0,0,0,0.017699,0,0.011299,0,0,0.016367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047771,0,0,0,0,0,0,0.059603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.068,0,0,0,0,0,0,0,0,0.005571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029557,0,0,0,0,0,0,0,0,0.017341,0,0,0,0,0.027972,0,0,0,0,0,0,0,0.007576,0,0,0,0,0,0,0.022453,0,0.019474,0
2998,247,0.750752,0.002316,0.012755,0,0,0,0,0,0.018223,0,0,0,0,0,0,0,0,0,0,0,0.001637,0,0,0.043011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049107,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006369,0,0.003454,0.01023,0.009737,0
3354,1590,0.83993,0.004313,0.044218,0,0,0,0.09434,0,0.02164,0,0.053738,0,0,0.095238,0,0.004425,0,0.001883,0,0.013072,0.001637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012739,0,0,0,0,0,0,0.013245,0,0,0,0,0,0,0.128378,0,0,0,0,0,0,0,0,0,0.085714,0,0,0,0,0,0,0,0.036364,0,0,0,0.125,0.045977,0,0,0,0,0,0.006689,0,0,0,0.035714,0,0,0,0,0,0.013393,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176471,0,0,0,0,0,0,0,0,0.017143,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0.00995,0,0,0,0.094737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011918,0,0.008929,0,0,0,0,0.018062,0,0,0,0.099099,0,0,0,0,0.00578,0.007519,0,0,0.3,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022453,0.02046,0.031159,0
2290,136,0.573397,0.002151,0.064626,0,0,0,0,0,0.030752,0,0.018692,0,0.175,0,0,0.017699,0,0.05838,0,0,0.05401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012739,0,0.103896,0,0.020408,0,0,0,0,0,0,0,0,0,0.121622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044118,0,0,0.072,0,0,0,0,0,0,0,0,0.019499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017143,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.046358,0,0,0,0.069652,0,0.017241,0,0.042105,0,0,0,0,0,0,0,0,0,0,0.166667,0,0.104167,0,0,0,0,0,0,0,0,0,0,0,0.006696,0,0,0,0,0.022989,0,0,0,0.057057,0,0,0,0,0,0.06015,0,0,0,0.111888,0,0,0,0,0,0,0,0,0.026316,0,0,0,0,0,0.001727,0,0.072055,0
2890,660,0.723697,0.00293,0.053571,0,0,0,0,0,0.020501,0,0.042056,0,0,0,0,0.079646,0,0.018832,0,0,0.011457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037267,0,0,0,0,0,0,0,0,0.070234,0,0,0,0.026786,0,0,0,0,0,0,0.117647,0,0,0.08,0,0,0,0,0,0,0,0,0.005571,0,0,0,0,0,0.058824,0,0,0,0,0,0,0,0,0,0.096154,0,0,0,0,0.04,0,0,0,0,0.008,0,0,0,0,0,0.006623,0,0,0,0.00995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010834,0,0.011161,0,0.2,0,0,0,0,0,0,0.105105,0,0,0,0,0.075145,0,0,0,0,0,0,0,0,0,0,0,0,0.030303,0,0,0,0,0,0,0.003454,0,0.06037,0
3035,4455,0.76002,0.008574,0.122449,0,0,0,0,0,0.094533,0,0.035047,0,0.125,0,0,0.119469,0,0.028249,0,0.084967,0.031097,0.215385,0,0,0,0,0,0.016667,0,0,0,0,0.008547,0,0,0,0,0,0.019737,0,0,0,0,0,0.153061,0.037037,0,0,0,0,0,0,0,0,0.033784,0,0,0,0.007576,0,0,0,0.038961,0.144737,0,0,0,0,0,0,0,0,0,0,0,0.028777,0,0.034483,0,0,0,0,0,0.020067,0,0,0,0.133929,0,0.018868,0,0,0,0,0,0,0,0.096,0,0,0,0,0,0.017241,0,0,0.022284,0,0.04,0,0,0,0.117647,0,0,0,0,0,0,0,0,0.051429,0,0,0,0,0.058333,0.18,0,0,0,0,0,0,0,0,0,0,0.07947,0,0,0,0.064677,0.00641,0,0.043478,0.031579,0,0,0,0,0,0,0.141026,0,0,0,0.222222,0,0.375,0,0,0,0,0,0,0,0,0,0.015168,0,0.006696,0,0,0,0,0.036125,0,0,0,0,0,0.04918,0,0,0,0.007519,0,0,0,0,0,0,0,0,0,0.257143,0,0,0,0,0,0,0,0,0.017271,0.028133,0.117819,0
49,98,0.012024,0.002094,0.00085,0,0,0,0,0,0.002278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004464,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003454,0,0,0
3305,8292,0.827655,0.014281,0.143707,0,0,0,0,0.125,0.130979,0,0.014019,0,0,0,0,0.013274,0,0.06968,0.028571,0,0.0982,0.069231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949,0,0.046053,0,0.022293,0,0,0,0.030612,0,0,0.039735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182927,0,0,0,0.163636,0.185185,0.055901,0,0,0.011494,0,0,0,0,0,0,0,0,0.003571,0,0.941176,0,0,0,0,0.008929,0,0,0,0.076,0,0,0,0,0.125,0,0,0,0.005571,0,0.04,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.009615,0,0,0,0,0,0.171429,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061755,0,0.116071,0,0,0,0,0.121511,0,0,0,0.054054,0.041667,0,0,0,0,0,0,0,0,0.062937,0,0,0,0,0,0,0,0.121212,0.026316,0,0,0,0,0,0.074266,0.015345,0.117819,0
3869,25703,0.968938,0.040177,0.244898,0,0,0,0,0,0.18451,0,0.044393,0,0,0,0,0.221239,0,0.109228,0,0.137255,0.106383,0.038462,0,0,0,0,0,0,0,0,0,0,0.034188,0,0,0,0.398305,0,0.019737,0,0.003185,0.076923,0,0,0.091837,0,0,0.092715,0,0,0.421053,0,0.037383,0,0,0,0,0,0.007576,0,0,0,0,0,0,0.098039,0,0.25,0.036585,0,0,0,0,0.148148,0.010352,0,0,0,0,0,0.125,0,0,0,0,0.228571,0,0.223214,0,0.45283,0,0,0,0.09375,0,0,0.046154,0.044,0.235294,0,0,0,0,0.051724,0,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0.011429,0.019231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125828,0,0,0,0.024876,0.032051,0,0,0.284211,0,0,0,0,0,0,0.141026,0,0,0,0,0,0,0,0,0,0,0.173913,0,0,0,0,0.174431,0,0.015625,0,0,0,0,0.110016,0,0,0,0.087087,0.046296,0,0,0,0.265896,0.157895,0.411215,0,0,0,0.017391,0,0,0,0,0.2,0,0,0,0,0,0,0.019108,0.421053,0.120898,0.214834,0.131451,0
54,0,0.013277,0.001948,0.010204,0,0,0,0,0,0.014806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033248,0,0
3427,460,0.858216,0.002633,0.092687,0,0,0,0,0.09375,0.080866,0,0.049065,0,0,0.238095,0,0.004425,0,0.001883,0,0,0.011457,0,0,0,0,0,0,0,0,0,0,0,0.008547,0,0,0,0.016949,0,0,0,0,0,0,0,0,0,0,0.112583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135714,0.008929,0,0,0,0,0,0.022321,0,0,0.030769,0.004,0,0,0.027778,0,0,0,0,0,0.072423,0,0,0.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02649,0,0,0,0,0.025641,0,0,0.136842,0,0.098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052004,0,0,0,0,0,0,0.021346,0,0,0,0.051051,0,0,0,0,0.028902,0,0.056075,0,0.1,0.181818,0,0,0,0,0,0.019048,0.142857,0,0.078947,0,0,0,0,0,0.082902,0.002558,0.055501,0
2547,4406,0.637776,0.008501,0.021259,0,0,0,0,0,0.023918,0,0.011682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145455,0,0,0,0,0.022989,0,0,0,0,0,0,0,0,0,0.035714,0,0,0,0,0,0.008929,0,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015168,0,0,0,0,0,0,0.01642,0,0,0,0.003003,0,0.098361,0,0,0,0.007519,0,0,0,0,0,0,0,0,0,0.038095,0,0,0,0,0,0,0,0,0.02418,0,0.011685,0
54,1073,0.013277,0.003544,0,0,0,0,0,0,0.001139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001727,0,0,0
54,13950,0.013277,0.022696,0,0,0,0,0,0,0.001139,0,0,0,0,0,0,0,0,0,0,0,0.001637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009524,0,0,0,0,0,0,0,0,0,0,0.000974,0
130,-54,0.032315,0.001868,0.011054,0,0,0,0,0.046875,0.007973,0,0,0,0,0,0,0.004425,0,0.00565,0,0,0.011457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003185,0,0,0,0,0,0,0,0,0,0,0,0.037383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008929,0,0,0,0,0,0.004464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571,0,0,0,0,0,0,0,0,0,0.019868,0,0,0,0,0,0,0,0.042105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013632,0
3856,0,0.965681,0.001948,0.018707,0,0,0,0,0,0.023918,0,0.004673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042373,0,0,0,0,0,0,0,0,0,0,0.013245,0,0,0,0,0.009346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016722,0,0,0,0,0,0.09434,0,0,0,0.008929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008333,0,0.028571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.001642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045455,0.171429,0,0,0,0,0,0,0,0,0.003454,0,0.020448,0
3964,5140,0.992735,0.009593,0.160714,0.4,0,0,0,0,0.121868,0,0.140187,0,0,0,0,0.070796,0,0.009416,0,0,0.00491,0,0,0,0,0,0,0.116667,0,0.018018,0,0,0,0,0,0,0,0,0.381579,0,0,0,0,0,0,0.098765,0,0,0,0.010909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526,0,0.058824,0,0,0,0,0,0,0,0,0,0.129496,0,0,0,0.057471,0,0,0.067797,0.187291,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0.156,0,0,0,0,0,0.137931,0,0,0.069638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057143,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0.07947,0,0,0,0.149254,0,0.051724,0,0.010526,0,0,0.28,0,0,0,0,0.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009751,0,0,0,0,0,0,0.103448,0,0,0,0.108108,0.041667,0,0,0,0.086705,0.037594,0.084112,0,0,0,0.113043,0,0,0,0,0,0.063492,0,0.052632,0,0,0,0.127389,0,0.074266,0.035806,0.129503,0
108,531,0.026804,0.002738,0.001701,0,0,0,0,0,0.002278,0,0,0,0,0,0,0.004425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008929,0,0,0,0,0,0.004464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181,0,0,0
